,id,subj,verb,obj1,adj1,preps1,obj2,adj2,preps2,obj1 phrasal weight,obj2 phrasal weight,distilgpt2 sentence score,full obj1,full obj2,obj1 syll,obj2 syll,distilgpt2 obj1 tokens,distilgpt2 obj2 tokens,obj1 len,obj2 len,gpt2 sentence score,gpt2 obj1 tokens,gpt2 obj2 tokens,gpt2_med sentence score,gpt2_med obj1 tokens,gpt2_med obj2 tokens,gpt2_large sentence score,gpt2_large obj1 tokens,gpt2_large obj2 tokens,gpt2_xl sentence score,gpt2_xl obj1 tokens,gpt2_xl obj2 tokens,llama_3 sentence score,llama_3 obj1 tokens,llama_3 obj2 tokens,llama_3_chat sentence score,llama_3_chat obj1 tokens,llama_3_chat obj2 tokens,babyopt sentence score,babyopt obj1 tokens,babyopt obj2 tokens,babyllama sentence score,babyllama obj1 tokens,babyllama obj2 tokens,mistral_0.3 sentence score,mistral_0.3 obj1 tokens,mistral_0.3 obj2 tokens,mistral_0.3_chat sentence score,mistral_0.3_chat obj1 tokens,mistral_0.3_chat obj2 tokens,olmo sentence score,olmo obj1 tokens,olmo obj2 tokens,olmo_chat sentence score,olmo_chat obj1 tokens,olmo_chat obj2 tokens,syll_ratio,wordlength_ratio,mods_ratio,sentence_shifted,sentence_nonshifted,gpt2_score,gpt2_med_score,gpt2_large_score,gpt2_xl_score,llama_3_score,llama_3_chat_score,babyopt_score,babyllama_score,mistral_0.3_score,mistral_0.3_chat_score,olmo_score,olmo_chat_score,var,responses
90,90,Janet,went,to the concert,"['folk', 'music']",['in the stadium'],with a van,"['large', 'rented']",['for her supplies'],4,4,-5.388782702,to folk music the concert in the stadium,with a large rented van for her supplies,12,10,8,8,8,8,-4.9530290302,8,8,-4.93255555,8,8,-4.6194198006,8,8,-4.7437125507,8,8,-4.8246225834,8,8,-4.9644605398,8,8,-7.1089191198,8,8,-4.8625100851,8,9,-4.5973185131,8,9,-4.692958196,8,9,-4.5231956934,8,8,-4.8789072539000005,8,8,1.2,1.0,1.0,Janet went with a large rented van for her supplies to the folk music concert in the stadium.,Janet went to the folk music concert in the stadium with a large rented van for her supplies.,0.2497050636,0.2709681862,0.16113110590000002,0.2958027438,0.4673802376,0.4085115194,0.37622117990000004,0.4390757322,0.06667952320000001,0.029799552200000003,0.2149488048,0.0464354566,mpp,"[1.0, 4.0, 6.0, 1.0]"
91,91,Janet,negotiatied,during the meeting,['complaints'],"['about company funding', 'for organized projects']",about a raise,"['generous', 'annual']",['for the budget'],4,4,-6.3635428055,during complaints the meeting about company funding for organized projects,about a generous annual raise for the budget,19,14,10,8,10,8,-6.3065449259,10,8,-6.0917066491,10,8,-5.9749181996,10,8,-6.1702223239,10,8,-5.9494684537,10,8,-5.9284502268,10,8,-8.402575314,10,8,-6.0527333069,12,8,-5.7145585442,10,8,-5.622121315,10,8,-5.5948066297,10,8,-5.8367070530000005,10,8,1.3571428571,1.25,1.0,Janet negotiatied about a generous annual raise for the budget during the complaints meeting about company funding for organized projects.,Janet negotiatied during the complaints meeting about company funding for organized projects about a generous annual raise for the budget.,-0.2438805621,-0.20755850750000002,-0.462418494,-0.0400119242,-0.2756539981,-0.4984992345,0.0543475151,-0.0966972923,-0.314244709,-0.3711495018,-0.5508454157,-0.6753944314,mpp,"[7.0, 6.0, 5.0, 4.0, 7.0]"
92,92,Janet,discussed,with her team,"['new', 'assigned', 'economics']","['for stock predictions', 'in the company']",about a raise,"['large', 'annual']",['for her project'],6,4,-6.3207128774,with new assigned economics her team for stock predictions in the company,about a large annual raise for her project,21,12,12,8,12,8,-5.9702753813000005,12,8,-5.8062243254,12,8,-6.0763139517,12,8,-5.8456403276,12,8,-5.6784587304,12,8,-5.9541179339,12,8,-7.4392934442,12,8,-5.4671583748,14,8,-5.7002172271000004,12,8,-5.8052429358,12,8,-5.5903499852,12,8,-6.0096184274,12,8,1.75,1.5,1.5,Janet discussed about a large annual raise for her project with her new assigned economics team for stock predictions in the company.,Janet discussed with her new assigned economics team for stock predictions in the company about a large annual raise for her project.,0.1018494315,0.0249851061,0.200503598,0.3251015,0.2512920698,0.3784432411,-0.0041859149000000005,-0.1771994781,0.0362836718,0.1794546445,0.1068701537,0.2090062473,mpp,"[6.0, 5.0, 6.0, 5.0, 2.0]"
93,93,Janet,discussed,with her team,"['new', 'economics']","['for stock predictions', 'in the finance branch']",about a raise,[],[],5,1,-6.4033273061000004,with new economics her team for stock predictions in the finance branch,about a  raise ,18,4,12,5,12,3,-6.1858145396,12,5,-5.7083674537,12,5,-6.1790012783,12,5,-6.0789210267,12,5,-5.7441393702,12,5,-6.1067923998,12,5,-8.2976888606,12,5,-5.1709948721,15,5,-6.0135867721,12,5,-6.1612944854,12,5,-5.9475722313,12,5,-6.4393236107,12,5,4.5,4.0,5.0,Janet discussed about a raise with her new economics team for stock predictions in the finance branch.,Janet discussed with her new economics team for stock predictions in the finance branch about a raise.,0.0458285014,-0.0132675171,0.1110758516,0.035186635200000003,0.0266515582,0.1786219949,0.0401663027,-0.1539321173,-0.1058484881,-0.0671650234,0.0333752632,0.1646547847,mpp,"[7.0, 6.0, 6.0, 6.0, 7.0]"
94,94,Janet,biked,with Emily,[],['from class'],to the mall,"['old', 'shopping']",[],2,3,-5.7270657466,with Emily from class,to the old shopping mall ,6,6,5,6,4,5,-5.2556545551,5,6,-5.2735865666,5,6,-5.257577456,5,6,-5.1924748054,5,6,-4.8590309961,5,6,-4.8092747416,5,6,-8.9109130587,5,6,-5.8669785353,5,6,-4.1370140612,5,7,-4.2074648142,5,7,-4.7407299555,6,6,-4.8883517339,6,6,1.0,0.8,0.6666666667000001,Janet biked to the old shopping mall with Emily from class.,Janet biked with Emily from class to the old shopping mall.,0.0688323975,-0.0389527541,-0.20155844320000002,-0.008868290800000001,-0.0448716367,-0.0583652769,0.7253151962000001,-0.0809873801,-0.1180550754,-0.1802075803,-0.2641440539,-0.1140114344,mpp,"[4.0, 4.0, 1.0, 4.0]"
95,95,Janet,discussed,during the meeting,[],"['about company funding', 'for organized projects']",about the project,[],['for the paper'],3,2,-5.3499450684,during the meeting about company funding for organized projects,about the  project for the paper,17,9,10,7,9,6,-5.3150361379,10,7,-5.1188206143,10,7,-5.2258988751,10,7,-5.2566478252,10,7,-5.1712070264,10,7,-5.3204267401,10,7,-7.1371975698,10,7,-4.9975175328,11,7,-5.2137160301,10,7,-5.2874194195,10,7,-5.0253722668,10,7,-5.2660475572,10,7,1.8888888889,1.5,1.5,Janet discussed about the project for the paper during the meeting about company funding for organized projects.,Janet discussed during the meeting about company funding for organized projects about the project for the paper.,-0.2692042457,-0.3928496043,-0.1997763316,-0.2500173516,-0.5718899024,-0.4095237883,-0.0995656817,-0.19363074830000002,-0.4043447093,-0.3923887203,-0.2600194348,-0.2298652331,mpp,"[5.0, 7.0, 1.0, 3.0]"
96,96,Janet,argued,with her team,"['new', 'assigned', 'economics']",['for stock predictions'],about the project,[],['for the analysis'],5,2,-6.7982495626,with new assigned economics her team for stock predictions,about the  project for the analysis,16,11,9,7,9,6,-6.5914421082,9,7,-6.343630049,9,7,-6.3358601464,9,7,-6.2619786792,9,7,-5.9135045001,9,7,-6.1260217114,9,7,-8.0579713018,9,7,-5.5103358269000005,11,7,-5.860024126,9,7,-5.8516843444,9,7,-6.0127714475,9,7,-6.4303999742,9,7,1.4545454545,1.5,2.5,Janet argued about the project for the analysis with her new assigned economics team for stock predictions.,Janet argued with her new assigned economics team for stock predictions about the project for the analysis.,0.0248417325,0.0054073334,-0.1364828216,-0.1743381024,-0.1554328015,0.059373981000000006,-0.47617074070000004,-0.10797762870000001,-0.2029883485,-0.0614390374,-0.1132537524,-0.1850263278,mpp,"[5.0, 6.0, 1.0]"
97,97,Janet,drove,to the concert,['crowded'],"['in the stadium', 'on fourth street', 'in downtown']",in her car,"['small', 'green', 'electric']",['with her favorite songs'],5,5,-5.3753031921,to crowded the concert in the stadium on fourth street in downtown,in her small green electric car with her favorite songs,17,14,12,10,12,10,-4.8487123108,12,10,-4.7713404846,12,10,-4.8617744637,12,10,-4.7788382339,12,10,-4.5307701734,12,10,-4.9097799521,12,10,-7.5121440337,12,10,-5.2530725098,12,10,-4.3647056543,12,10,-4.4338028614,12,10,-4.4808310699,12,10,-5.0675527,12,10,1.2142857143,1.2,1.0,Janet drove in her small green electric car with her favorite songs to the crowded concert in the stadium on fourth street in downtown.,Janet drove to the crowded concert in the stadium on fourth street in downtown in her small green electric car with her favorite songs.,-0.1047680664,-0.1399551392,-0.0925680732,0.0503328514,-0.1122471553,-0.11211024800000001,0.29712889740000004,0.0531270981,-0.1746525581,-0.1766401438,-0.0728562546,0.1369311332,mpp,"[3.0, 4.0, 3.0, 4.0]"
98,98,Janet,drove,with her brother,['annoying'],[],to our class,['advanced'],"['with Mr. Jones', 'in the science building']",2,4,-6.1355438232,with annoying her brother ,to our advanced class with Mr. Jones in the science building,6,14,5,12,4,11,-5.8232925817,5,12,-5.2691996725,5,12,-5.4510573337,5,12,-5.3513980414,5,12,-4.8257416248,5,12,-5.3336883068,5,12,-7.4711041927,5,12,-5.1551999042,5,12,-4.9337979794,5,12,-5.0036691904,5,12,-4.9577960968,5,12,-5.091237294,5,12,0.4285714286,0.3636363636,0.5,Janet drove to our advanced class with Mr. Jones in the science building with her annoying brother.,Janet drove with her annoying brother to our advanced class with Mr. Jones in the science building.,0.46653908180000003,0.4182411997,0.24614931410000002,0.2387038532,0.0754725456,0.3310247421,-0.20992245680000002,0.08186518520000001,0.10021686560000001,0.0489286899,0.3178716961,0.178456206,mpp,"[6.0, 2.0, 2.0, 6.0, 4.0, 3.0]"
99,99,Janet,went,to class,"['advanced', 'graduate', 'economics']","['on the second floor', 'in the downtown campus']",in her car,"['small', 'green', 'electric']",['for her trip'],6,5,-5.2096022797,to advanced graduate economics class on the second floor in the downtown campus,in her small green electric car for her trip,22,11,13,9,13,9,-4.8154869080000005,13,9,-4.730032196,13,9,-4.6928904533,13,9,-4.4983771896,13,9,-4.3659778375,13,9,-4.5423399118,13,9,-6.8828979272,13,9,-4.8466293262,14,9,-4.4497498732,13,9,-4.5062750486,13,9,-4.4078455925,13,9,-4.8392338181,13,9,2.0,1.4444444444,1.2,Janet went in her small green electric car for her trip to advanced graduate economics class on the second floor in the downtown campus.,Janet went to advanced graduate economics class on the second floor in the downtown campus in her small green electric car for her trip.,-0.28055358880000003,-0.2647924805,-0.3328614808,-0.3163282395,-0.1799187844,-0.3683960255,-0.24138401110000002,-0.15607775170000002,-0.3855417875,-0.3408072178,-0.253262825,-0.2313447952,mpp,"[3.0, 7.0, 6.0, 6.0, 6.0]"
100,100,Janet,argued,during the meeting,"['dedicated', 'internal', 'complaints']",[],about the project,"['catastrophic', 'failing']","['for the analysis', 'for the paper']",4,5,-6.7141290665,during dedicated internal complaints the meeting ,about the catastrophic failing project for the analysis for the paper,14,21,7,11,6,11,-6.5260269165,7,11,-6.3458571911,7,11,-6.2851448774,7,11,-6.3920816183,7,11,-6.128900914,7,11,-6.453446638,7,11,-8.1636465618,7,11,-5.0019214887,9,16,-5.404987812,7,14,-5.4905625383,7,14,-6.0682499886,7,11,-6.3895729065,7,11,0.6666666667000001,0.5454545455,0.8,Janet argued about the catastrophic failing project for the analysis for the paper during the dedicated internal complaints meeting.,Janet argued during the dedicated internal complaints meeting about the catastrophic failing project for the analysis for the paper.,0.1184276581,0.176005888,0.0745934248,0.0934828997,-0.065343221,-0.048927534200000004,-0.0449442409,-0.030436754200000003,-0.0436366201,-0.0365752379,0.0176496506,0.0476439714,mpp,"[1.0, 6.0, 2.0, 4.0]"
101,101,Janet,chatted,during the meeting,"['dedicated', 'internal', 'complaints']","['for speaking with HR', 'about company funding']",about a raise,['large'],"['for the budget', 'for her project']",6,4,-6.0291325604,during dedicated internal complaints the meeting for speaking with HR about company funding,about a large raise for the budget for her project,25,13,13,10,13,10,-5.6911844324,13,10,-5.7331090856,13,10,-5.9097831867,13,10,-5.7287896651,13,10,-5.6699942691,13,10,-5.8325431858,13,10,-8.7381088393,13,10,-5.8434965364,16,10,-5.5034539359,13,10,-5.4782498734,13,10,-5.4320581931,13,10,-5.8215923486,13,10,1.9230769231,1.3,1.5,Janet chatted about a large raise for the budget for her project during the dedicated internal complaints meeting for speaking with HR about company funding.,Janet chatted during the dedicated internal complaints meeting for speaking with HR about company funding about a large raise for the budget for her project.,-0.2421274539,0.0878156026,-0.0723373449,0.2108441812,-0.2317187956,-0.1533775329,0.067170637,0.0060541548,-0.149506637,-0.1376466751,-0.2081591288,-0.1669001403,mpp,"[5.0, 5.0, 2.0, 5.0, 3.0]"
102,102,Janet,chatted,with Emily,['her good friend'],"['and her friends', 'from class']",at the mall,[],[],4,1,-4.7996821684,with her good friend Emily and her friends from class,at the  mall ,12,3,10,5,10,3,-4.3570309807,10,5,-4.2194519043,10,5,-3.8046215001,10,5,-3.9570247145,10,5,-4.2663738198,10,5,-4.1775931782,10,5,-6.454880529,10,5,-4.3000906495,10,5,-3.6849926647,10,6,-3.8503581599,10,6,-3.6314527287000002,10,5,-3.97461563,10,5,4.0,3.3333333333,4.0,Janet chatted at the mall with her good friend Emily and her friends from class.,Janet chatted with her good friend Emily and her friends from class at the mall.,0.15287691,0.2421309527,-0.0075555689,-0.0216264164,0.0121637715,0.3195585145,0.0385283099,0.12816014,0.093426353,0.1439941808,0.034370815,0.1887561574,mpp,"[7.0, 3.0, 4.0, 2.0, 4.0, 6.0]"
103,103,Janet,talked,during the meeting,['dedicated'],['for speaking with HR'],about the project,['catastrophic'],['for the paper'],3,3,-5.9608328078,during dedicated the meeting for speaking with HR,about the catastrophic project for the paper,14,13,8,7,8,7,-5.7811747657,8,7,-5.5460438199,8,7,-5.9128705131,8,7,-5.7810020977,8,7,-5.6013955568,8,7,-5.7054414749,8,7,-7.8314387422000005,8,7,-4.6341319706,10,11,-4.7972015901,8,10,-4.8379435973,8,10,-5.5209075610000005,8,7,-5.6588580608,8,7,1.0769230769,1.1428571429,1.0,Janet talked about the catastrophic project for the paper during the dedicated meeting for speaking with HR.,Janet talked during the dedicated meeting for speaking with HR about the catastrophic project for the paper.,-0.2263238695,-0.2200200822,-0.0180779828,-0.13250660890000002,-0.3078494323,-0.19165315130000002,-1.1263280166,-0.1013494989,-0.0656745651,-0.0333759784,-0.1273144881,-0.3531186316,mpp,"[4.0, 6.0, 4.0, 7.0]"
104,104,Janet,chatted,during the meeting,['dedicated'],[],about the project,"['disorganized', 'catastrophic']",['in the data'],2,4,-6.1305068521,during dedicated the meeting ,about the disorganized catastrophic project in the data,9,18,5,9,4,8,-5.7220461228,5,9,-5.8166225658,5,9,-5.8757424355,5,9,-5.8317174351,5,9,-6.2199152841,5,9,-6.11346719,5,9,-7.4127283891,5,9,-4.36005562,6,14,-4.8400891477,5,13,-4.9252174551,5,13,-5.5902039023,5,9,-5.8116703875,5,9,0.5,0.5,0.5,Janet chatted about the disorganized catastrophic project in the data during the dedicated meeting.,Janet chatted during the dedicated meeting about the disorganized catastrophic project in the data.,-0.23766618620000002,-0.144643447,-0.084363741,-0.1543107313,0.043566121,-0.15191597410000002,-0.21347162460000002,-0.1442474886,-0.058234713300000004,-0.0139683593,-0.1234982715,-0.17018121830000002,mpp,"[4.0, 7.0, 4.0, 3.0, 3.0]"
105,105,Janet,ate,with Emily,['her good friend'],[],inside the restaurant,"['expensive', 'American', 'seafood']",['in downtown'],2,5,-5.9519863129,with her good friend Emily ,inside the expensive American seafood restaurant in downtown,7,18,6,8,5,8,-5.5198657513,6,8,-5.4297859669,6,8,-5.3644703925,6,8,-5.2843335271,6,8,-4.9083127975,6,8,-5.2123030494,6,8,-7.4906919423,6,8,-5.0352550083,6,11,-4.7511765427,6,9,-4.8395654625,6,9,-4.7127562165,6,8,-5.0158600509,6,8,0.3888888889,0.625,0.4,Janet ate inside the expensive American seafood restaurant in downtown with her good friend Emily.,Janet ate with her good friend Emily inside the expensive American seafood restaurant in downtown.,0.1594963074,0.06745767600000001,0.0794630051,-0.1935298741,-0.0207970003,0.014098195400000001,-0.4802358291,-0.12734474070000001,-0.18361748590000002,-0.21881781690000002,-0.0019545555,-0.09870812300000001,mpp,"[7.0, 4.0, 4.0, 3.0, 4.0, 3.0]"
106,106,Janet,negotiatied,with her boss,"['rude', 'unprofessional']",['from Cincinnati'],about the project,['catastrophic'],"['in the data', 'for the paper']",4,4,-6.4695617012,with rude unprofessional her boss from Cincinnati,about the catastrophic project in the data for the paper,14,17,8,10,7,10,-6.3037820899,8,10,-6.1823758664,8,10,-6.2035934821,8,10,-6.2227884168,8,10,-5.986234804,8,10,-6.0365059972,8,10,-7.9650814732,8,10,-4.4860823154,14,14,-4.351286628,13,13,-4.3816074892,13,13,-5.594128588,8,10,-5.7713807147,8,10,0.8235294118,0.7000000000000001,1.0,Janet negotiatied about the catastrophic project in the data for the paper with her rude unprofessional boss from Cincinnati.,Janet negotiatied with her rude unprofessional boss from Cincinnati about the catastrophic project in the data for the paper.,0.212375475,0.29838263470000004,0.054588691,0.3884744229,0.344835182,0.3921145002,0.07075468700000001,0.13273352730000001,0.0926146073,0.15462527140000001,0.1240578527,0.0050272112,mpp,"[5.0, 6.0, 2.0, 3.0]"
107,107,Janet,argued,with her team,"['new', 'assigned']","['for stock predictions', 'in the finance branch']",about the project,"['disorganized', 'catastrophic']",['for the analysis'],5,4,-6.6789042155,with new assigned her team for stock predictions in the finance branch,about the disorganized catastrophic project for the analysis,17,20,12,9,12,8,-6.3323936462,12,9,-6.0342078209,12,9,-6.1972436706,12,9,-6.2286821802,12,9,-5.7697580719,12,9,-5.9331095886,12,9,-7.6718492126,12,9,-4.7241030047,14,14,-4.7726316452,12,13,-4.8127249849,12,13,-5.7022612492,12,9,-6.0891629457,12,9,0.85,1.5,1.25,Janet argued about the disorganized catastrophic project for the analysis with her new assigned team for stock predictions in the finance branch.,Janet argued with her new assigned team for stock predictions in the finance branch about the disorganized catastrophic project for the analysis.,-0.3119573594,-0.2644699414,-0.2935539286,-0.3289772869,-0.0859963417,-0.1218145561,0.058260593400000005,-0.20981396400000002,-0.2858343124,-0.2573743853,-0.3294597467,-0.3021428188,mpp,"[1.0, 2.0, 7.0, 7.0, 2.0]"
108,108,Janet,went,to the concert,"['crowded', 'folk', 'music']","['in the stadium', 'on fourth street']",with a van,"['large', 'cheap']",['with space'],6,4,-5.9397754669000005,to crowded folk music the concert in the stadium on fourth street,with a large cheap van with space,17,7,12,7,12,7,-5.6821063649,12,7,-5.9470024109,12,7,-5.8156399727,12,7,-5.7685145465,12,7,-5.6159813093,12,7,-5.8535105249,12,7,-8.1691887897,12,7,-5.666818402,12,7,-5.5425374197,12,7,-5.6363462365,12,7,-5.4349654154,12,7,-6.0002708869,12,7,2.4285714286,1.7142857143,1.5,Janet went with a large cheap van with space to the crowded folk music concert in the stadium on fourth street.,Janet went to the crowded folk music concert in the stadium on fourth street with a large cheap van with space.,0.1817777807,0.34492960840000003,0.33336316460000004,0.5819509463,0.30496899980000003,-0.0024926559,0.5760483742,0.138110681,0.3705968235,0.2514253906,0.369591973,0.42939389840000003,mpp,"[2.0, 3.0, 6.0, 2.0, 2.0]"
